date,change
01/01/2013,-0.287671232877
01/01/2013,-0.473544973545
01/01/2013,-0.561403508772
01/01/2013,-0.439024390244
01/01/2013,-0.359832635983
01/01/2013,-0.288613303269
01/01/2013,-0.650557620818
01/01/2013,-0.671428571429
01/01/2013,0.480769230769
01/01/2013,0.480769230769
01/01/2013,0.480769230769
01/01/2013,-0.842105263158
01/01/2013,-0.740740740741
01/01/2013,1.13333333333
01/01/2013,-0.340206185567
01/01/2013,0.12962962963
01/01/2013,-0.51724137931
01/01/2013,-0.47619047619
01/01/2013,-0.233294255569
01/01/2013,-0.550724637681
01/01/2013,-0.911111111111
01/01/2013,-0.736842105263
01/01/2013,-0.58
01/01/2013,-0.16511627907
01/01/2013,-0.27027027027
01/01/2013,14.0
01/01/2013,-0.0760869565217
01/01/2013,-0.0760869565217
01/01/2013,-0.452991452991
01/01/2013,-0.466666666667
01/01/2013,-0.0330578512397
01/01/2013,-0.333333333333
01/01/2013,-0.0377358490566
01/01/2013,-0.0377358490566
01/01/2013,-0.0329289428076
01/01/2013,0.673796791444
01/01/2013,-0.0297619047619
01/01/2013,0.675
01/01/2013,0.675
01/01/2013,-0.563636363636
01/01/2013,-0.143209876543
01/01/2013,-0.814814814815
01/01/2013,3.0
01/01/2013,-0.727272727273
01/01/2013,0.0
01/01/2013,-0.315662650602
01/01/2013,0.131578947368
01/01/2013,-0.27397260274
01/01/2013,-0.162162162162
01/01/2013,-0.442804428044
01/01/2013,-0.379310344828
01/01/2013,-0.710526315789
01/01/2013,0.0
01/01/2013,-0.886597938144
01/01/2013,0.397959183673
01/01/2013,-0.428571428571
01/01/2013,-0.399624765478
01/01/2013,-0.366379310345
01/01/2013,-0.379487179487
01/01/2013,-0.269230769231
01/01/2013,-0.269230769231
01/01/2013,-0.269230769231
01/01/2013,-0.269230769231
01/01/2013,-0.0821917808219
01/01/2013,-0.602941176471
01/01/2013,2.33333333333
01/01/2013,-0.636363636364
01/01/2013,-0.611764705882
01/01/2013,-0.588235294118
01/01/2013,-0.588235294118
01/01/2013,-0.588235294118
01/01/2013,-0.211111111111
01/01/2013,-0.523364485981
